CONTACT_CARD_ID,ENFORCEMENT_TYPE_CD,GANG,GANG_OTHER_I,GANG_OTHER,lat,lon
20031177,,,,,41.85541,-87.63016
20031151,,,,,41.85541,-87.63016
20027281,,,,,41.85541,-87.63016
20032085,ANOV,,,,41.85541,-87.63016
20033348,,,,,41.85291,-87.63341
20034506,,,,,41.85541,-87.63016
20034507,,,,,41.85541,-87.63016
20036848,,,,,41.85007,-87.63195
20036850,,,,,41.85007,-87.63195
20036834,,,,,41.85776,-87.63148
20036833,,,,,41.85776,-87.63148
20037278,,,,,41.85777,-87.63190
20037927,,,,,41.85514,-87.63184
20038852,,,,,41.85291,-87.63341
20038941,,,,,41.85662,-87.63219
20040334,,,,,41.85776,-87.63376
20040324,,,,,41.85776,-87.63376
20040503,,,,,41.85249,-87.63558
20040606,ARR,,,,41.85776,-87.63376
20040937,,,,,41.85335,-87.63382
20041013,,,,,41.85777,-87.63190
20041012,ARR,,,,41.85777,-87.63190
20041021,,,,,41.85776,-87.63148
20041875,ARR,,,,41.84819,-87.63677
20041870,,,,,41.85766,-87.63894
20043020,,,,,41.85776,-87.63148
20043017,,,,,41.85776,-87.63148
20043405,,,,,41.85541,-87.63016
20043809,,,,,41.84552,-87.63237
20043929,,,,,41.85776,-87.63376
20044753,,,,,41.85016,-87.64010
20044755,,,,,41.85016,-87.64010
20045472,ANOV,,,,41.84552,-87.63244
20045801,,,,,41.85777,-87.63190
20045975,,,,,41.85457,-87.63336
20045974,,,,,41.85457,-87.63336
20046269,,,,,41.85305,-87.63442
20046270,,,,,41.85249,-87.63558
20047179,,,,,41.85249,-87.63558
20047180,,,,,41.85249,-87.63558
20047312,ARR,,,,41.85213,-87.63478
20047682,,,,,41.85099,-87.63197
20047854,,,,,41.85291,-87.63341
20047856,,,,,41.85291,-87.63341
20047997,,,,,41.85323,-87.63406
20048232,,,,,41.85291,-87.63341
20048233,,,,,41.85291,-87.63341
20048248,ARR,,,,41.85291,-87.63341
20048285,,,,,41.85776,-87.63376
20049000,,,,,41.85291,-87.63341
20049116,,,,,41.85541,-87.63016
20049620,,,,,41.85777,-87.63190
20050473,ANOV,,,,41.85776,-87.63376
20050597,,,,,41.85777,-87.63190
20051740,ARR,ACTIVE MEMBER,Y,ACTIVE MEMBER,41.84816,-87.63841
20051738,ARR,,,,41.84816,-87.63841
20051512,,,,,41.84607,-87.63997
20051511,,,,,41.84607,-87.63997
20052386,OTH,,N,,41.85541,-87.62955
20052584,,,,,41.85282,-87.63729
20053349,,,,,41.85777,-87.63190
20054299,,,,,41.85777,-87.63190
20056385,,,,,41.85253,-87.63200
20056563,,,N,,41.85776,-87.63148
20056791,ANOV,,,,41.84816,-87.63889
20058254,,,,,41.84640,-87.63463
20058255,,,Y,,41.84640,-87.63463
20058849,,,,,41.85291,-87.63341
20059334,,,,,41.85777,-87.63190
20061712,,,,,41.85541,-87.63016
20062184,,,,,41.85776,-87.63376
20063128,,,,,41.85776,-87.63376
20063097,,,N,,41.85776,-87.63376
20063520,,,,,41.85775,-87.63650
20063979,ARR,,,,41.85541,-87.63016
20064575,,,,,41.85777,-87.63190
20064574,,,,,41.85777,-87.63190
20064587,,,,,41.85777,-87.63190
20064580,,,,,41.85777,-87.63190
20065465,,,,,41.84640,-87.63463
20067462,,,,,41.85291,-87.63341
20067459,,,,,41.85291,-87.63341
20067469,,,,,41.85291,-87.63341
20068061,,,,,41.85292,-87.63201
20068053,,,,,41.85292,-87.63201
20068057,,,,,41.85292,-87.63201
20068431,,,,,41.85311,-87.63430
20068632,,,,,41.85777,-87.63190
20068776,ANOV,,,,41.85777,-87.63190
20070651,,,N,,41.85291,-87.63300
20071320,,,,,41.85773,-87.63696
20072955,,,,,41.84640,-87.63463
20072956,,,,,41.84640,-87.63463
20073667,,,,,41.85776,-87.63376
20073666,ARR,,,,41.85776,-87.63376
20073763,,,,,41.85541,-87.63016
20073756,ANOV,,,,41.85541,-87.63016
20073767,,,,,41.85541,-87.63016
20073759,,,,,41.85541,-87.63016
20073755,ANOV,,,,41.85541,-87.63016
20073864,,,,,41.85408,-87.63013
20074002,,,,,41.85776,-87.63376
20074793,,,,,41.85541,-87.63016
20076080,,,,,41.85777,-87.63190
20076408,,,,,41.85721,-87.64286
20076410,,,,,41.85721,-87.64286
20077832,,,,,41.84640,-87.63463
20078576,,,,,41.85776,-87.63148
20078946,,,,,41.84640,-87.63463
20079480,,,,,41.85314,-87.63424
20080877,,,,,41.85777,-87.63190
20080874,,,,,41.85777,-87.63190
20081164,,,,,41.85541,-87.63016
20081841,,,,,41.84640,-87.63463
20081853,,,,,41.84640,-87.63463
20081856,,,,,41.84640,-87.63463
20081691,ARR,,,,41.85541,-87.63016
20082198,,,,,41.85292,-87.63201
20082199,,,,,41.85292,-87.63201
20082204,,,,,41.85292,-87.63201
20082575,,,,,41.85388,-87.63479
20082578,,,,,41.85388,-87.63479
20083306,,,,,41.85776,-87.63376
20085000,,,,,41.85776,-87.63376
20099316,,,,,41.84640,-87.63463
20099302,ARR,,,,41.84640,-87.63463
20086821,,,,,41.84640,-87.63463
20087369,,,,,41.85594,-87.64367
20087368,,,,,41.85594,-87.64367
20087747,,,,,41.85777,-87.63190
20088274,ARR,,,,41.85776,-87.63376
20088909,ANOV,,,,41.85777,-87.63190
20088882,,,,,41.85777,-87.63190
20089563,,,,,41.85450,-87.63352
20091346,,,,,41.85776,-87.63376
20091382,ARR,,,,41.84640,-87.63463
20091381,ARR,,,,41.84640,-87.63463
20091380,ARR,,,,41.84640,-87.63463
20091330,,,,,41.85541,-87.63016
20091348,,,,,41.85541,-87.63016
20091353,,,,,41.85541,-87.63016
20091316,,,N,,41.85541,-87.63016
20091566,,,,,41.85283,-87.63720
20091867,,,,,41.85776,-87.63376
20092119,,,,,41.85776,-87.63376
20092308,,,,,41.85541,-87.63016
20093298,,,,,41.85541,-87.63016
20093537,,,,,41.85777,-87.63190
20093739,,,,,41.84823,-87.63325
20093732,,,,,41.84823,-87.63325
20093727,,,,,41.84823,-87.63325
20093730,,,,,41.84823,-87.63325
20093745,,,,,41.84823,-87.63325
20094835,ANOV,,,,41.85776,-87.63148
20094836,ANOV,,,,41.85776,-87.63148
20094838,ANOV,,,,41.85776,-87.63148
20097188,,,,,41.85541,-87.63016
20097190,,,,,41.85541,-87.63016
20097650,,,,,41.85541,-87.63016
20097652,,,,,41.85541,-87.63016
20097644,,,,,41.85541,-87.63016
20097642,,,,,41.85541,-87.63016
20097831,ANOV,,,,41.85776,-87.63376
20100740,,,,,41.85777,-87.63190
20102486,,,,,41.85282,-87.63729
20102546,,,,,41.85291,-87.63341
20102545,,,,,41.85291,-87.63341
20102612,,,N,,41.85291,-87.63341
20102796,,,,,41.85777,-87.63190
20103177,,,,,41.84552,-87.63237
20103176,ARR,,,,41.84552,-87.63237
20102894,,,,,41.85777,-87.63190
20103111,OTH,,,,41.85291,-87.63341
20103808,,,,,41.85144,-87.63288
20103829,,,,,41.85541,-87.63016
20103827,,,,,41.85541,-87.63016
20104192,,,,,41.85777,-87.63190
20104499,,,,,41.85776,-87.63376
20105002,,,,,41.85776,-87.63376
20104972,,,,,41.85776,-87.63376
20104979,,,,,41.85776,-87.63376
20106076,,,,,41.85776,-87.63376
20106164,,,,,41.84640,-87.63463
20106163,,,,,41.84640,-87.63463
20106728,,,,,41.85777,-87.63190
20106723,,,,,41.85777,-87.63190
20106725,,,,,41.85777,-87.63190
20106721,,,,,41.85777,-87.63190
20106722,,,,,41.85777,-87.63190
20107038,,,,,41.85777,-87.63190
20107037,,,,,41.85777,-87.63190
20107404,,,,,41.85541,-87.63016
20107397,,,,,41.85541,-87.63016
20107200,PSC,,,,41.85777,-87.63190
20107583,,,,,41.85777,-87.63190
20107744,,,,,41.85541,-87.63016
20107740,,,,,41.85541,-87.63016
20107735,,,,,41.85541,-87.63016
20107749,,,,,41.85541,-87.63016
20107752,,,,,41.85541,-87.63016
20108266,,,,,41.85292,-87.63250
20108323,,,,,41.85292,-87.63250
20108264,,,,,41.85292,-87.63250
20111282,,,,,41.85777,-87.63190
20110518,,,,,41.84640,-87.63463
20110759,,,,,41.85777,-87.63190
20110933,,,,,41.85776,-87.63376
20110937,,,,,41.85776,-87.63376
20110931,,,,,41.85776,-87.63376
20110881,,,,,41.85777,-87.63190
20110945,ANOV,,,,41.85776,-87.63376
20110942,,,,,41.85776,-87.63376
20110935,,,,,41.85776,-87.63376
20110936,,,,,41.85776,-87.63376
20111768,,,,,41.84640,-87.63463
20111767,,,,,41.84640,-87.63463
20112650,,,,,41.85776,-87.63148
20112649,,,,,41.85776,-87.63148
20112654,,,,,41.85776,-87.63148
20113672,,,,,41.85291,-87.63341
20113673,,,,,41.85291,-87.63341
20113737,ANOV,,,,41.85777,-87.63190
20114012,ARR,,,,41.84552,-87.63237
20114456,,,,,41.85541,-87.63016
20115558,ARR,,,,41.85642,-87.64262
20115476,ARR,,,,41.84585,-87.64159
20115495,ARR,,,,41.84585,-87.64159
20115780,,,,,41.85776,-87.63148
20115625,,,N,,41.84812,-87.64163
20115883,,,Y,,41.84640,-87.63463
20115886,,,N,,41.84640,-87.63463
20117254,,,,,41.85776,-87.63376
20117259,,,,,41.85776,-87.63376
20117255,,,,,41.85776,-87.63376
20117785,,,,,41.85176,-87.63710
20121699,,,,,41.85777,-87.63190
20121817,,,,,41.85541,-87.63016
20121820,,,,,41.85541,-87.63016
20121849,,,,,41.85777,-87.63190
20122030,,,,,41.85777,-87.63190
20122207,ARR,,,,41.85394,-87.63012
20122449,,DOCUMENTED,Y,DOCUMENTED,41.85144,-87.63288
20122591,,,,,41.85776,-87.63376
20122598,,,,,41.85776,-87.63376
20122589,,,,,41.85776,-87.63376
20122998,,,,,41.84615,-87.63205
20122999,,,,,41.84615,-87.63205
20123131,,,,,41.85454,-87.63570
20123139,,,,,41.84638,-87.63580
20123362,,,,,41.85777,-87.63190
20123639,,,,,41.85144,-87.63273
20124144,ARR,,,,41.85777,-87.63190
20126134,,,N,,41.85292,-87.63201
20126399,,,,,41.85144,-87.63288
20126327,ANOV,,,,41.85144,-87.63288
20126319,,,,,41.85144,-87.63288
20126320,,,,,41.85144,-87.63288
20129796,,,,,41.85777,-87.63190
20127253,,,,,41.85777,-87.63190
20127655,,,,,41.85777,-87.63190
20127646,,,N,,41.85777,-87.63190
20127649,,,,,41.85777,-87.63190
20127550,,,,,41.85776,-87.63148
20127551,,,,,41.85776,-87.63148
20127645,,,,,41.85541,-87.63016
20128014,ANOV,,,,41.85777,-87.63190
20128054,,,,,41.84821,-87.63470
20128057,,,,,41.84821,-87.63470
20128058,,,,,41.84821,-87.63470
20128156,,,N,,41.84552,-87.63237
20130370,,,,,41.84552,-87.63237
20131260,,,,,41.84640,-87.63463
20131258,,,N,,41.84640,-87.63463
20131686,,,,,41.85777,-87.63190
20131687,,,,,41.85777,-87.63190
20132245,,,,,41.85418,-87.63181
20132524,,,,,41.85777,-87.63190
20133510,,,,,41.85291,-87.63341
20134002,ARR,,,,41.84821,-87.63470
20134722,,,,,41.84640,-87.63463
20134747,ANOV,,,,41.85777,-87.63190
20135877,,,,,41.85541,-87.63016
20135870,,,,,41.85541,-87.63016
20136675,,,,,41.84645,-87.63212
20136673,,,,,41.84645,-87.63212
20138490,,,,,41.84640,-87.63463
20138491,,,,,41.84640,-87.63463
20139373,,,,,41.85777,-87.63190
20140206,,,,,41.85777,-87.63190
20140830,,,,,41.85777,-87.63190
20140896,,,,,41.85777,-87.63190
20141157,,,,,41.85776,-87.63376
20141925,ANOV,,,,41.85777,-87.63190
20141933,,,,,41.85777,-87.63190
20142331,,,,,41.85541,-87.63016
20142866,,,,,41.85777,-87.63190
20142865,,,,,41.85777,-87.63190
20143958,,,,,41.85292,-87.63201
20144371,,,,,41.85541,-87.63016
20145514,,,,,41.85343,-87.63364
20146154,,,,,41.85776,-87.63148
20146158,,,,,41.85776,-87.63376
20147537,,,,,41.85776,-87.63376
20148313,,,,,41.84645,-87.63212
20149740,ARR,,N,,41.84552,-87.63237
20148686,ARR,,N,,41.84552,-87.63237
20149124,,,,,41.84640,-87.63463
20151883,PSC,,N,,41.85541,-87.63016
20152672,,,,,41.85169,-87.63199
20155010,,,,,41.85270,-87.64179
20155758,OTH,,,,41.85541,-87.63016
20156793,,,,,41.85541,-87.62955
20156796,,,,,41.85541,-87.62955
20156770,,"KNOWN ""BISHOP""",Y,"KNOWN ""BISHOP""",41.85776,-87.63376
20156772,,"KNOWN ""BISHOP""",Y,"KNOWN ""BISHOP""",41.85776,-87.63376
20158238,,,,,41.85776,-87.63376
20158304,,,,,41.85776,-87.63376
20158370,ARR,,,,41.84640,-87.63463
20158373,,,,,41.84640,-87.63463
20160933,,,N,,41.84812,-87.64163
20162343,ARR,,,,41.85773,-87.63696
20162576,,,,,41.85541,-87.63016
20162577,,,,,41.85541,-87.63016
20162977,,,,,41.85777,-87.63190
20162973,,,,,41.85777,-87.63190
20162975,,,,,41.85777,-87.63190
20162971,,,,,41.85777,-87.63190
20163976,,,,,41.85181,-87.63199
20165545,ARR,,,,41.85777,-87.63190
20168281,,,,,41.85541,-87.63016
20168273,,,,,41.85541,-87.63016
20168283,,,,,41.85541,-87.63016
20168272,,,,,41.85541,-87.63016
20170373,,,,,41.85776,-87.63376
20171892,,,,,41.85777,-87.63190
20172728,,,,,41.85541,-87.62955
20174521,,,,,41.85773,-87.63696
20174552,,,,,41.85776,-87.63376
20174549,,,,,41.85776,-87.63376
20174776,,,,,41.85507,-87.64276
20174844,,,,,41.85776,-87.63376
20175005,ARR,,,,41.84916,-87.63193
20176830,,,,,41.85282,-87.63729
20180446,ARR,,,,41.85291,-87.63341
20180962,,,,,41.85431,-87.63182
20187349,OTH,,,,41.85776,-87.63148
20185125,,,,,41.85776,-87.63148
20185126,,,,,41.85776,-87.63148
20187348,OTH,,,,41.85776,-87.63148
20185600,,,,,41.84551,-87.63307
20187258,,,,,41.85291,-87.63341
20187377,,,,,41.85776,-87.63376
20187378,,,,,41.85776,-87.63376
20187796,ARR,,N,,41.85291,-87.63341
20189227,,,,,41.85776,-87.63376
20189232,,,,,41.85776,-87.63376
20189228,,,,,41.85776,-87.63376
20192417,,,,,41.85291,-87.63341
20192420,,,,,41.85291,-87.63341
20192404,ANOV,,,,41.85777,-87.63190
20192631,,,,,41.85777,-87.63190
20196710,,,,,41.84916,-87.63193
20197884,,,,,41.85305,-87.63442
20200583,,,,,41.85659,-87.63020
20203763,,,N,,41.85662,-87.63312
20203822,,,N,,41.85662,-87.63312
20206476,,,,,41.85142,-87.63397
20206677,,,,,41.84949,-87.64050
20206681,,,,,41.84949,-87.64050
20013311,OTH,,,,41.85443,-87.68570
20013555,,,,,41.85390,-87.68347
20014440,,,,,41.85302,-87.68077
20015059,,,,,41.85304,-87.67977
20014985,,,,,41.85432,-87.68081
20015024,,,,,41.85393,-87.68079
20019881,,,,,41.85207,-87.68236
20019584,ARR,,,,41.85207,-87.68236
20019895,,,,,41.85207,-87.68236
20028195,,,,,41.85203,-87.68501
20029276,,,,,41.85574,-87.68330
20029346,,,,,41.85335,-87.68078
20030540,,,,,41.85389,-87.68324
20030535,,,,,41.85389,-87.68324
20030527,,,,,41.85389,-87.68324
20035179,,,N,,41.85302,-87.68077
20036040,ARR,,,,41.85299,-87.68222
20038996,ARR,,,,41.85671,-87.67922
20045359,ARR,,,,41.85668,-87.68251
20046540,,,,,41.85393,-87.68079
20048034,ARR,,,,41.85203,-87.68504
20048427,,,,,41.85669,-87.68170
20048442,,,,,41.85669,-87.68170
20048434,,,,,41.85669,-87.68170
20048482,,,,,41.85667,-87.68332
20048481,,,,,41.85667,-87.68332
20048487,,,,,41.85667,-87.68332
20056086,,,,,41.85666,-87.68412
20056087,,,,,41.85666,-87.68412
20056069,,,,,41.85391,-87.68123
20059845,ARR,,,,41.85388,-87.68569
20062470,,,,,41.85330,-87.68077
20062472,,,,,41.85330,-87.68077
20067772,,,,,41.85715,-87.68089
20079946,,,,,41.85671,-87.67967
20073141,OTH,,,,41.85671,-87.67942
20073122,OTH,,,,41.85671,-87.67942
20075957,,,,,41.85459,-87.68326
20075973,,,,,41.85459,-87.68326
20076357,,,,,41.85347,-87.68078
20078251,,,,,41.85669,-87.68198
20078250,,,,,41.85669,-87.68198
20079131,,,,,41.85668,-87.68219
20079120,,,,,41.85668,-87.68219
20081260,,,,,41.85671,-87.67897
20081257,,,,,41.85671,-87.67897
20089993,,,,,41.85393,-87.68079
20089989,,,,,41.85393,-87.68079
20089986,,,,,41.85393,-87.68079
20088302,,,,,41.85669,-87.68186
20088298,,,,,41.85669,-87.68186
20091410,,,,,41.85204,-87.68435
20091412,,,,,41.85204,-87.68435
20091414,,,,,41.85204,-87.68435
20094920,,,,,41.85715,-87.68089
20094931,,,,,41.85715,-87.68089
20094927,,,,,41.85715,-87.68089
20094918,,,,,41.85715,-87.68089
20094923,,,,,41.85715,-87.68089
20093814,,,,,41.85671,-87.67962
20093810,,,N,,41.85671,-87.67962
20094196,OTH,,,,41.85669,-87.68162
20094199,,,,,41.85671,-87.67912
20094192,,,,,41.85671,-87.67912
20094190,,,,,41.85671,-87.67912
20094195,,,,,41.85671,-87.67912
20094902,,,,,41.85347,-87.68078
20096327,OTH,,,,41.85671,-87.67932
20097802,ANOV,,,,41.85393,-87.68079
20097808,ANOV,,,,41.85393,-87.68079
20097805,ANOV,,,,41.85393,-87.68079
20097806,ANOV,,,,41.85393,-87.68079
20100097,,,,,41.85666,-87.68412
20101093,ARR,,,,41.85393,-87.68079
20101198,,,,,41.85393,-87.68079
20101373,,,,,41.85373,-87.68568
20103099,,,,,41.85666,-87.68412
20110944,,,,,41.85302,-87.68077
20110941,,,,,41.85302,-87.68077
20112103,,,,,41.85393,-87.68079
20112521,,,,,41.85393,-87.68079
20112102,,,,,41.85393,-87.68079
20113253,ANOV,,,,41.85393,-87.68079
20117463,,,,,41.85669,-87.68088
20117464,,,,,41.85669,-87.68088
20115948,,,,,41.85667,-87.68332
20116297,,,,,41.85295,-87.68567
20116298,,,,,41.85255,-87.68076
20117272,,,,,41.85357,-87.68568
20117502,,,,,41.85724,-87.68579
20117500,,,,,41.85724,-87.68579
20117741,,,,,41.85344,-87.68323
20120972,,,,,41.85669,-87.68190
20120978,,,,,41.85669,-87.68190
20121276,,,,,41.85347,-87.68078
20121266,,,,,41.85347,-87.68078
20127880,,,,,41.85335,-87.68078
20127873,,,,,41.85335,-87.68078
20134809,,,,,41.85302,-87.68077
20135018,,,,,41.85204,-87.68488
20136118,,,,,41.85810,-87.68580
20136115,,,,,41.85666,-87.68402
20141841,ANOV,,,,41.85388,-87.68569
20145565,,,,,41.85388,-87.68569
20149112,,,,,41.85671,-87.67892
20149116,,,,,41.85671,-87.67892
20150060,,,,,41.85667,-87.68332
20150059,,,,,41.85667,-87.68332
20154382,,,,,41.85300,-87.68127
20154368,,,,,41.85388,-87.68569
20156559,,,,,41.85393,-87.68079
20156560,,,,,41.85393,-87.68079
20157812,,,,,41.85388,-87.68569
20157973,,,,,41.85388,-87.68569
20157813,,,,,41.85388,-87.68569
20157972,,,,,41.85388,-87.68569
20158901,,,,,41.85302,-87.68082
20159023,,,,,41.85294,-87.68630
20160561,,,,,41.85388,-87.68569
20166809,,,,,41.85482,-87.68327
20166450,,,,,41.85482,-87.68327
20169925,,,,,41.85578,-87.68085
20169926,,,,,41.85578,-87.68085
20169940,,,,,41.85578,-87.68085
20169933,,,,,41.85578,-87.68085
20169935,,,,,41.85578,-87.68085
20169936,,,,,41.85578,-87.68085
20169937,,,,,41.85578,-87.68085
20169929,,,,,41.85578,-87.68085
20172446,,,,,41.85672,-87.67852
20172424,,,,,41.85672,-87.67852
20174175,,,,,41.85416,-87.68325
20174374,,,,,41.85301,-87.68102
20174354,,,,,41.85301,-87.68102
20174386,,,,,41.85301,-87.68102
20176815,,,,,41.85347,-87.68078
20178745,,,,,41.85666,-87.68367
20180154,ANOV,,,,41.85388,-87.68569
20181541,,,,,41.85299,-87.68207
20183509,,,,,41.85204,-87.68477
20183508,,,,,41.85204,-87.68477
20183960,,,,,41.85301,-87.68107
20184951,,,,,41.85203,-87.68501
20185459,ANOV,,,,41.85203,-87.68509
20186090,ARR,,,,41.85720,-87.68333
20186473,,,,,41.85203,-87.68501
20189323,,,,,41.85203,-87.68501
20189408,PSC,,,,41.85366,-87.68568
20196270,PSC,,,,41.85366,-87.68568
20196272,,,,,41.85366,-87.68568
20189409,,,,,41.85366,-87.68568
20192062,OTH,,,,41.85341,-87.68078
20192063,OTH,,,,41.85341,-87.68078
20192733,,,,,41.85441,-87.68081
20193143,,,,,41.85396,-87.67964
20193145,,,,,41.85396,-87.67964
20193572,,,,,41.85435,-87.68325
20193570,,,,,41.85435,-87.68325
20195077,,,,,41.85390,-87.68219
20195278,OTH,,,,41.85366,-87.68568
20195549,,,,,41.85347,-87.68078
20195553,,,,,41.85347,-87.68078
20195551,,,,,41.85347,-87.68078
20196314,,,,,41.85440,-87.67835
20196339,,,,,41.85440,-87.67835
20196309,,,,,41.85440,-87.67835
20196308,,,,,41.85440,-87.67835
20196555,,,,,41.85203,-87.68564
20196855,OTH,,,,41.85577,-87.68132
20197943,OTH,,,,41.85441,-87.68081
20197449,,,,,41.85480,-87.68571
20197614,,,,,41.85213,-87.67874
20197605,,,,,41.85213,-87.67874
20197600,,,,,41.85213,-87.67874
20198152,,,,,41.85203,-87.68564
20198847,,,,,41.85484,-87.68191
20198849,,,,,41.85484,-87.68191
20198834,OTH,,,,41.85299,-87.68222
20199689,,,,,41.85212,-87.67914
20200017,ANOV,,,,41.85431,-87.68081
20200015,ANOV,,,,41.85431,-87.68081
20200124,,,,,41.85389,-87.68324
20200126,,,,,41.85347,-87.68078
20200685,PSC,,,,41.85376,-87.68324
20200692,,,,,41.85376,-87.68324
20200701,,,,,41.85376,-87.68324
20200686,,,,,41.85376,-87.68324
20200429,OTH,,,,41.85576,-87.68220
20200303,,,,,41.85526,-87.68084
20203679,,,,,41.85578,-87.68085
20203684,,,,,41.85578,-87.68085
20203690,,,,,41.85578,-87.68085
20204039,OTH,,,,41.85576,-87.68203
20204032,OTH,,,,41.85576,-87.68203
20204031,OTH,,,,41.85576,-87.68203
20013590,,,,,41.86921,-87.66953
20016011,OTH,,,,41.87144,-87.67882
20016013,ANOV,,,,41.87144,-87.67882
20018662,,,,,41.87159,-87.66904
20019997,,,,,41.87404,-87.67646
20021381,ANOV,,,,41.87404,-87.67646
20021383,ANOV,,,,41.87404,-87.67646
20021384,,,,,41.87404,-87.67646
20021463,,,,,41.87159,-87.66904
20021851,ANOV,,,,41.87404,-87.67646
20021850,ANOV,,,,41.87404,-87.67646
20022011,ARR,,,,41.87404,-87.67646
20022298,ANOV,,,,41.87353,-87.67378
20023346,,,,,41.87394,-87.68266
20023929,ARR,,,,41.87353,-87.67378
20024087,ANOV,,,,41.87276,-87.67642
20024088,ANOV,,,,41.87276,-87.67642
20024355,,,,,41.87159,-87.66904
20024356,,,,,41.87159,-87.66904
20024363,,,,,41.87159,-87.66904
20024354,,,,,41.87159,-87.66904
20024358,,,,,41.87159,-87.66904
20024399,,,,,41.87159,-87.66904
20016694,,,,,41.87159,-87.66904
20025002,ARR,,,,41.87159,-87.66904
20025014,ARR,,,,41.87159,-87.66904
20025020,ARR,,,,41.87159,-87.66904
20016692,,,,,41.87159,-87.66904
20025308,,,,,41.87353,-87.67378
20027023,,,,,41.87353,-87.67378
20028761,,,,,41.87030,-87.67635
20030720,,,,,41.87353,-87.67378
20030447,ANOV,,,,41.87353,-87.67378
20031195,,,,,41.87353,-87.67378
20031678,,,,,41.87404,-87.67646
20031866,,,,,41.87404,-87.67646
20031859,ARR,,,,41.87404,-87.67646
20031861,,,,,41.87404,-87.67646
20031853,,,,,41.87404,-87.67646
20031902,ANOV,,,,41.87404,-87.67646
20032239,ANOV,,,,41.87276,-87.67642
20032984,,,,,41.87404,-87.67646
20034113,,,,,41.86916,-87.67370
20034111,ARR,,,,41.86916,-87.67370
20034107,,,,,41.87276,-87.67642
20034953,ARR,,,,41.87404,-87.67646
20035927,,,,,41.87353,-87.67378
20039051,OTH,,,,41.87010,-87.68246
20039052,OTH,,,,41.87010,-87.68246
20040019,ANOV,,,,41.87276,-87.67642
20041345,,,,,41.87404,-87.67646
20041760,ARR,,,,41.87353,-87.67378
20042355,,,,,41.87404,-87.67646
20043037,,,,,41.87159,-87.66904
20043031,ARR,,,,41.87159,-87.66904
20043622,ANOV,,,,41.87404,-87.67646
20045073,ARR,,,,41.86901,-87.68365
20045962,,,,,41.87418,-87.66782
20046126,,,,,41.87159,-87.66904
20046109,,,,,41.87159,-87.66904
20046105,,,,,41.87159,-87.66904
20046223,,,,,41.87159,-87.66904
20046229,,,,,41.87159,-87.66904
20046225,,,,,41.87159,-87.66904
20046120,,,,,41.87159,-87.66904
20046115,,,,,41.87159,-87.66904
20046119,,,,,41.87159,-87.66904
20046344,,,,,41.87404,-87.67646
20047309,,,,,41.87404,-87.67646
20047308,,,,,41.87404,-87.67646
20048253,ANOV,,,,41.87404,-87.67646
20048399,,,N,,41.87404,-87.67646
20048562,ARR,,,,41.87353,-87.67378
20048565,ANOV,,,,41.87353,-87.67378
20048564,ANOV,,,,41.87353,-87.67378
20049455,,,,,41.87404,-87.67646
20049450,,,,,41.87404,-87.67646
20049563,,,,,41.86685,-87.67348
20052796,,,N,,41.86916,-87.67370
20052753,OTH,,N,,41.86916,-87.67370
20052763,,,N,,41.86916,-87.67370
20050328,ANOV,,,,41.87404,-87.67646
20051239,,,,,41.87353,-87.67378
20051240,,,,,41.87353,-87.67378
20051645,,,,,41.87404,-87.67646
20051646,,,,,41.87404,-87.67646
20052179,,,,,41.87353,-87.67378
20053700,,,,,41.87353,-87.67378
20053701,,,,,41.87353,-87.67378
20053962,,,,,41.87159,-87.66904
20053969,,,,,41.87159,-87.66904
20053954,,,,,41.87159,-87.66904
20053953,ARR,,,,41.87159,-87.66904
20054404,,,,,41.87404,-87.67646
20055815,ANOV,,,,41.87404,-87.67646
20056574,,,,,41.87159,-87.66904
20134154,,,,,41.87159,-87.66904
20057430,,,,,41.87404,-87.67646
20057434,,,,,41.87404,-87.67646
20057431,,,,,41.87404,-87.67646
20057469,,,,,41.87159,-87.66904
20057467,,,,,41.87159,-87.66904
20058272,,,,,41.87353,-87.67378
20058657,,,,,41.87159,-87.66904
20058658,ARR,,,,41.87159,-87.66904
20058656,,,,,41.87159,-87.66904
20061342,,,,,41.87404,-87.67646
20062585,,,,,41.87353,-87.67378
20066495,,,,,41.87159,-87.66904
20066496,,,,,41.87159,-87.66904
20064176,,,,,41.87404,-87.67646
20064352,,,,,41.87159,-87.66904
20065677,ARR,,,,41.86924,-87.66774
20066084,ANOV,,,,41.87404,-87.67646
20066093,,,,,41.87404,-87.67646
